
https://periodicos.ifrs.edu.br/index.php/tear,Success,OK,Success: (200) OK
http://i2.ua.es,Success,OK,Success: (200) OK
http://www.sic-journal.org/,Success,OK,Success: (200) OK
http://www.0277.ch,Success,OK,Success: (200) OK
http://100cs.cl/,Success,OK,Success: (200) OK
http://www.19.bbk.ac.uk,Success,OK,Success: (200) OK
http://ojs.3ciencias.com/index.php/3c-empresa/index,Success,OK,Success: (200) OK
http://www.3ciencias.com/revistas/categoria/tecnologia/,Success,OK,Success: (200) OK
http://ojs.3ciencias.com/index.php/3c-tic/index,Success,OK,Success: (200) OK
https://threedmedprint.biomedcentral.com/,Success,OK,Success: (200) OK
http://ejournals.ukm.my/3l,Success,OK,Success: (200) OK
http://www.452f.com/index.php,Success,OK,Success: (200) OK
http://49thparalleljournal.org,Success,OK,Success: (200) OK
http://www.abarriguda.org.br/revista/index.php/revistaabarrigudaarepb,Success,OK,Success: (200) OK
http://periodicos.uefs.br/index.php/acordasletras/index,Success,OK,Success: (200) OK
http://abe.tudelft.nl/,Success,OK,Success: (200) OK
http://www.emeraldgrouppublishing.com/services/publishing/aaouj/index.htm,Client error,Forbidden,Client error: (403) Forbidden
https://aapsopen.springeropen.com/,Success,OK,Success: (200) OK
http://periodicos.pucminas.br/index.php/abakos/,Success,OK,Success: (200) OK
https://scindeks.ceon.rs/journaldetails.aspx?issn=1451-1053,Success,OK,Success: (200) OK
http://www.scielo.br/scielo.php?script=sci_serial&pid=0102-6720&lng=en&nrm=iso,Success,OK,Success: (200) OK
http://www.portalnepas.org.br/abcshs,Success,OK,Success: (200) OK
http://abe.revues.org,Success,OK,Success: (200) OK
http://scholarcommons.usf.edu/abo/,Success,OK,Success: (200) OK
http://ejournals.library.ualberta.ca/index.php/aps/index,Success,OK,Success: (200) OK
http://www.revistas.una.ac.cr/index.php/abra,Success,OK,Success: (200) OK
http://www.revistaabril.uff.br/index.php/revistaabril,Success,OK,Success: (200) OK
http://revistes.ub.edu/index.php/abriu,Success,OK,Success: (200) OK
https://www.hindawi.com/journals/aaa,Success,OK,Success: (200) OK
http://revistas.unimilitar.edu.co/index.php/ravi/index,Success,OK,Success: (200) OK
http://aac.raasn.ru/,Success,OK,Success: (200) OK
https://www.scientific-society.com/journal/index.php/af,Success,OK,Success: (200) OK
http://iipccl.org/?page_id=2388,Success,OK,Success: (200) OK
http://www.ajes.ro/,Success,OK,Success: (200) OK
http://apc.sagepub.com/,Success,OK,Success: (200) OK
http://www.academicus.edu.al,Success,OK,Success: (200) OK
http://revistas.ufpr.br/acaomidiatica,Success,OK,Success: (200) OK
https://acc-ern.tul.cz/en/acc-journal,Success,OK,Success: (200) OK
http://accelerandobjmd.weebly.com/,Success,OK,Success: (200) OK
http://accion.uccfd.cu/index.php/a/index,Success,OK,Success: (200) OK
http://www.accionmotriz.com,Success,OK,Success: (200) OK
http://e-spacio.uned.es/revistasuned/index.php/accionpsicologica,Success,OK,Success: (200) OK
http://sociales.unizar.es/ais/presentacion,Success,OK,Success: (200) OK
http://growingscience.com/ac/ac.html,Success,OK,Success: (200) OK
https://businessperspectives.org/journals/j-accounting-and-financial-control?category_id=30,Client error,Forbidden,Client error: (403) Forbidden
http://upcommons.upc.edu/revistes/handle/2099/1822,Success,OK,Success: (200) OK
http://jurnal.unsyiah.ac.id/aijst,Success,OK,Success: (200) OK
http://revista.arquivonacional.gov.br/index.php/revistaacervo,Success,OK,Success: (200) OK
http://acgcasereports.gi.org/,Success,OK,Success: (200) OK
http://riviste.unimi.it/index.php/acme,Success,OK,Success: (200) OK
http://www.acquesotterranee.online/,Success,OK,Success: (200) OK
http://wac.colostate.edu/atd/,Success,OK,Success: (200) OK
http://pubs.acs.org/journal/acscii,Success,OK,Success: (200) OK
http://pubs.acs.org/journal/acsodf,Success,OK,Success: (200) OK
http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-9542&lang=en,Success,OK,Success: (200) OK
https://pbsociety.org.pl/journals/index.php/aa/index,Success,OK,Success: (200) OK
http://www.revistas.unal.edu.co/index.php/acta_agronomica/index,Success,OK,Success: (200) OK
http://www.scielo.br/scielo.php/script_sci_serial/pid_0044-5967/lng_en/nrm_iso/lng_en,Success,OK,Success: (200) OK
http://www.gvaa.com.br/revista/index.php/apb/index,Client error,Unauthorized,Client error: (401) Unauthorized
http://www.bahps.org/acta-baltica,Success,OK,Success: (200) OK
https://ispan.waw.pl/journals/index.php/abs/index,Success,OK,Success: (200) OK
http://www.actabioethica.uchile.cl/,Success,OK,Success: (200) OK
http://www.revistas.unal.edu.co/index.php/actabiol,Success,OK,Success: (200) OK
http://www.tandfonline.com/iabo,Success,OK,Success: (200) OK
http://www.actabiomedica.com.br,Success,OK,Success: (200) OK
http://www.scielo.br/scielo.php/script_sci_serial/lng_pt/pid_0102-3306/nrm_iso,Success,OK,Success: (200) OK
http://revistas.ufcg.edu.br/actabra,Client error,Not Found,Client error: (404) Not Found
http://acta.chem-soc.si/,Success,OK,Success: (200) OK
http://www.scielo.br/scielo.php/script_sci_serial/lng_en/pid_0102-8650/nrm_iso,Success,OK,Success: (200) OK
https://hrcak.srce.hr/acta-clinica-croatica,Success,OK,Success: (200) OK
http://www.actacommercii.co.za,Success,OK,Success: (200) OK
http://journals.iucr.org/e/,Success,OK,Success: (200) OK
http://journals.iucr.org/e/,Success,OK,Success: (200) OK
http://www.medicaljournals.se/acta,Success,OK,Success: (200) OK
http://adn.teaching.ro/,Success,OK,Success: (200) OK
https://www.journals.uio.no/index.php/adno,Success,OK,Success: (200) OK
